Tanggal SPS,Tanggal Bayar,No. SPS,Saluran,ID Pembeli,KAB/ Kota,Nama Komoditi,Jenis Komoditi,Merk Komoditi,Kemasan,Satuan,Kolli Terjual,Kuantum Terjual (Kg/L),Harga per Kemasan,Nominal Penjualan
09-09-2019,09-09-2019,02782/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,48,48,11500,552000
09-09-2019,09-09-2019,02783/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,25095,KOTA ADM. JAKARTA BARAT,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
09-09-2019,09-09-2019,02784/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,37140,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
09-09-2019,09-09-2019,02785/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1086,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
09-09-2019,09-09-2019,02786/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6352,KOTA BEKASI,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,2,2,28000,56000
09-09-2019,09-09-2019,02786/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6352,KOTA BEKASI,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,2,2,22000,44000
09-09-2019,09-09-2019,02787/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,24,24,11500,276000
09-09-2019,09-09-2019,02788/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,2,2,70000,140000
09-09-2019,09-09-2019,02788/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,3,15,72000,216000
09-09-2019,09-09-2019,02788/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,2,10,56500,113000
09-09-2019,09-09-2019,02788/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,10,10,11500,115000
09-09-2019,09-09-2019,02788/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,9900,49500
09-09-2019,09-09-2019,02791/09/2019/09001/SPST,HOREKA,55474,KOTA ADM. JAKARTA PUSAT,DAGING KERBAU,FOREQUARTER,DAGING KITA,20,Kg,3,60,1450000,4350000
09-09-2019,09-09-2019,02790/09/2019/09001/SPST,HOREKA,55474,KOTA ADM. JAKARTA PUSAT,DAGING KERBAU,FOREQUARTER,DAGING KITA,20,Kg,3,60,1410000,4230000
09-09-2019,09-09-2019,02789/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,2,2,80000,160000
09-09-2019,09-09-2019,02789/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,8,40,60500,484000
09-09-2019,09-09-2019,02789/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,20,20,12500,250000
09-09-2019,09-09-2019,02789/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,20,20,12000,240000
09-09-2019,09-09-2019,02789/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,20,20,9000,180000
09-09-2019,09-09-2019,00508/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,95781,KOTA SERANG,GULA,GKP EKS RAWSUGAR PT.DSI,MANIS KITA,1,Kg,48,48,11000,528000
09-09-2019,09-09-2019,00508/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,95781,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,60,60,9900,594000
09-09-2019,09-09-2019,00507/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73640,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-09-2019,09-09-2019,00507/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73640,KAB. SERANG,GULA,GKP EKS RAWSUGAR PT.DSI,MANIS KITA,1,Kg,20,20,11000,220000
09-09-2019,09-09-2019,00506/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,95737,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,12,12,70000,840000
09-09-2019,09-09-2019,00505/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85122,KOTA ADM. JAKARTA BARAT,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,8,40,59000,472000
09-09-2019,09-09-2019,02773/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44876,KOTA TANGERANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,5,5,70000,350000
09-09-2019,09-09-2019,02773/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44876,KOTA TANGERANG,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,48,48,11500,552000
09-09-2019,09-09-2019,02774/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 10%,BERAS KITA PREMIUM,200,gr,10,2,2300,23000
09-09-2019,09-09-2019,02774/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,2,10,53000,106000
09-09-2019,09-09-2019,02775/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,14,70,56500,791000
09-09-2019,09-09-2019,02779/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,3,3,10500,31500
09-09-2019,09-09-2019,02780/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,2,2,11500,23000
09-09-2019,09-09-2019,02776/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-09-2019,09-09-2019,02777/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
09-09-2019,09-09-2019,02777/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,1,1,22000,22000
09-09-2019,09-09-2019,02777/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,6,30,56500,339000
09-09-2019,09-09-2019,02777/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,48,48,11500,552000
09-09-2019,09-09-2019,02777/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,6678,KOTA BEKASI,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,9900,118800
09-09-2019,09-09-2019,02778/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,26,26,80000,2080000
09-09-2019,09-09-2019,02778/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 10%,BERAS KITA PREMIUM,200,gr,2,"0,4",2500,5000
09-09-2019,09-09-2019,02778/09/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,8,8,12000,96000
09-06-2019,09-09-2019,02768/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,5,25,53000,265000
09-06-2019,09-09-2019,02768/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,24,24,11500,276000
09-06-2019,09-09-2019,02769/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,7718,KOTA DEPOK,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-06-2019,09-09-2019,02772/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,20513,KOTA TANGERANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,18,18,70000,1260000
09-06-2019,09-09-2019,02772/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,20513,KOTA TANGERANG,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,4,20,56500,226000
09-10-2019,09-10-2019,00516/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,10922,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,4,4,70000,280000
09-10-2019,09-10-2019,00516/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,10922,KAB. SERANG,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,200,gr,10,2,2300,23000
09-10-2019,09-10-2019,02829/09/2019/09001/SPST,TOKO/AGEN/PENGECER,71969,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.BMM,MANIS KITA,1,Kg,960,960,11500,11040000
09-10-2019,09-10-2019,02828/09/2019/09001/SPST,TOKO/AGEN/PENGECER,58719,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.BMM,MANIS KITA,1,Kg,1440,1440,11500,16560000
09-10-2019,09-10-2019,00515/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,72381,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-10-2019,09-10-2019,00515/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,72381,KOTA SERANG,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,48,48,8000,384000
09-10-2019,09-10-2019,00514/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73630,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,3,3,70000,210000
09-10-2019,09-10-2019,00514/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73630,KAB. SERANG,GULA,GKP EKS RAWSUGAR PT.DSI,MANIS KITA,1,Kg,5,5,11000,55000
09-10-2019,09-10-2019,00514/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73630,KAB. SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,6,6,9900,59400
09-10-2019,09-10-2019,00514/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,73630,KAB. SERANG,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,5,5,8000,40000
09-10-2019,09-10-2019,00513/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85026,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,9900,49500
09-10-2019,09-10-2019,00512/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,37243,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,5,5,70000,350000
09-10-2019,09-10-2019,00512/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,37243,KAB. SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,1,1,9900,9900
09-10-2019,09-10-2019,00511/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,77820,KOTA SERANG,GULA,GKP EKS RAWSUGAR PT.DSI,MANIS KITA,1,Kg,21,21,11000,231000
09-10-2019,09-10-2019,00511/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,77820,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,23,23,9900,227700
09-10-2019,09-10-2019,00510/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85140,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
09-10-2019,09-10-2019,00509/09/2019/09010/SPST,RPK-NON BPNT/Program Sembako,51278,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,1,1,70000,70000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 10%,BERAS KITA PREMIUM,200,gr,10,2,2300,23000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 10%,BERAS POLOS,1,Kg,1,1,12100,12100
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,11,11,22000,242000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,6,30,56500,339000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,24,24,11500,276000
09-10-2019,09-10-2019,02824/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,20,20,8000,160000
09-10-2019,09-10-2019,02825/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,5,5,70000,350000
09-10-2019,09-10-2019,02825/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,5,5,22000,110000
09-10-2019,09-10-2019,02826/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,75491,KOTA ADM. JAKARTA TIMUR,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,3,15,72000,216000
09-10-2019,09-10-2019,02818/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1054,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,10,10,11500,115000
09-10-2019,09-10-2019,02819/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,3,15,72000,216000
09-10-2019,09-10-2019,02819/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,56500,565000
09-10-2019,09-10-2019,02820/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,25286,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,2,2,70000,140000
09-10-2019,09-10-2019,02821/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,14223,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
09-10-2019,09-10-2019,02821/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,14223,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,11,55,56500,621500
09-10-2019,09-10-2019,02822/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,20492,KOTA ADM. JAKARTA BARAT,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,15,75,56500,847500
09-10-2019,09-10-2019,02822/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,20492,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,2,2,11500,23000
09-10-2019,09-10-2019,02823/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,7718,KOTA DEPOK,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,30,30,70000,2100000
09-10-2019,09-10-2019,02817/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,70948,KOTA BEKASI,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,40,40,70000,2800000
09-10-2019,09-10-2019,02817/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,70948,KOTA BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,155,155,11500,1782500
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,200,gr,10,2,2300,23000
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS POLOS,50,Kg,6,300,560000,3360000
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,20,100,56500,1130000
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,40,40,11500,460000
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,80,80,9900,792000
09-10-2019,09-10-2019,02816/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,40,40,8000,320000
09-10-2019,09-10-2019,02815/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19294,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
09-10-2019,09-10-2019,02815/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19294,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS POLOS,50,Kg,10,500,520000,5200000
09-10-2019,09-10-2019,02815/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19294,KOTA ADM. JAKARTA TIMUR,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,10,10,8000,80000
09-10-2019,09-10-2019,02814/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1076,KOTA ADM. JAKARTA TIMUR,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,25,25,10500,262500
09-10-2019,09-10-2019,02814/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1076,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,25,125,56500,1412500
09-10-2019,09-10-2019,02814/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1076,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,125,125,11500,1437500
09-10-2019,09-10-2019,02814/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1076,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,125,125,9900,1237500
09-10-2019,09-10-2019,02813/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,40,40,11500,460000
09-10-2019,09-10-2019,02813/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,40,40,9900,396000
09-10-2019,09-10-2019,02812/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44072,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,5,100,1490000,7450000
09-10-2019,09-10-2019,02811/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,75491,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG,ROSE BRAND,18,L,1,18,208000,208000
09-10-2019,09-10-2019,02810/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1102,KOTA ADM. JAKARTA UTARA,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,15,300,1490000,22350000
09-10-2019,09-10-2019,02809/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45467,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,400,400,11500,4600000
09-10-2019,09-10-2019,02808/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44072,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,1,20,1450000,1450000
09-10-2019,09-10-2019,02808/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44072,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,1,20,1490000,1490000
09-10-2019,09-10-2019,02807/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72744,KOTA BEKASI,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,180,180,70000,12600000
09-10-2019,09-10-2019,02806/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,84783,KOTA SERANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,40,40,70000,2800000
09-10-2019,09-10-2019,02805/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,22509,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,90,450,56500,5085000
09-10-2019,09-10-2019,02804/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45606,KOTA TANGERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,4,80,1490000,5960000
09-10-2019,09-10-2019,02803/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,37140,KOTA ADM. JAKARTA SELATAN,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,2,2,10500,21000
09-10-2019,09-10-2019,02803/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,37140,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,1,1,22000,22000
09-10-2019,09-10-2019,02803/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,37140,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,5,5,11500,57500
09-10-2019,09-10-2019,02803/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,37140,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,9900,49500
09-10-2019,09-10-2019,02802/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82112,KOTA ADM. JAKARTA PUSAT,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,100,100,70000,7000000
09-10-2019,09-10-2019,02802/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82112,KOTA ADM. JAKARTA PUSAT,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,20,100,56500,1130000
09-10-2019,09-10-2019,02800/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,48,48,10500,504000
09-10-2019,09-10-2019,02800/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,6,30,56500,339000
09-10-2019,09-10-2019,02800/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,24,24,9900,237600
09-10-2019,09-10-2019,02800/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,40,40,8000,320000
09-10-2019,09-10-2019,02801/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,88376,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,53000,530000
09-10-2019,09-10-2019,02798/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,75491,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG,ROSE BRAND,18,L,2,36,208000,416000
09-10-2019,09-10-2019,02798/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,75491,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,50,50,11500,575000
09-10-2019,09-10-2019,02799/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,3,60,1490000,4470000
09-10-2019,09-10-2019,02799/09/2019/09001/SPST,RPK-NON BPNT/Program Sembako,82115,KOTA BEKASI,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,10,10,29000,290000
